index,model,estimate,archivedt
2022-05-05,m.rt,1.146788098806197,2022-11-01
2022-05-06,can,1.16,2022-11-01
2022-05-06,linlab,1.07109121799702,2022-11-01
2022-05-06,epifc,0.957649371819043,2022-11-01
2022-05-06,wt,1.118911604924276,2022-11-01
2022-05-06,jrc,1.285629430940837,2022-11-01
2022-05-06,cislaghi,1.130431259943812,2022-11-01
2022-05-06,lemma,NA,2022-11-01
2022-05-06,ucsf,1.15689416572912,2022-11-01
2022-05-06,m.rt,1.1409296016034907,2022-11-01
2022-05-07,can,1.16,2022-11-01
2022-05-07,linlab,1.0590393046397,2022-11-01
2022-05-07,epifc,0.958733582723731,2022-11-01
2022-05-07,wt,1.1161878355736237,2022-11-01
2022-05-07,jrc,1.2904605381255347,2022-11-01
2022-05-07,cislaghi,1.1327265770363972,2022-11-01
2022-05-07,lemma,NA,2022-11-01
2022-05-07,ucsf,1.1616116399946,2022-11-01
2022-05-07,m.rt,1.135197915066893,2022-11-01
2022-05-08,can,1.17,2022-11-01
2022-05-08,linlab,1.05280621258367,2022-11-01
2022-05-08,epifc,0.959375114148355,2022-11-01
2022-05-08,wt,1.1169676392673926,2022-11-01
2022-05-08,jrc,1.286255307542384,2022-11-01
2022-05-08,cislaghi,1.130758029562309,2022-11-01
2022-05-08,lemma,NA,2022-11-01
2022-05-08,ucsf,1.1670391212559,2022-11-01
2022-05-08,m.rt,1.1313052888475061,2022-11-01
2022-05-09,can,1.17,2022-11-01
2022-05-09,linlab,1.28500886485673,2022-11-01
2022-05-09,epifc,0.959769827487302,2022-11-01
2022-05-09,wt,1.1177856983155434,2022-11-01
2022-05-09,jrc,1.2743384289081412,2022-11-01
2022-05-09,cislaghi,1.1251270301387268,2022-11-01
2022-05-09,lemma,NA,2022-11-01
2022-05-09,ucsf,1.1724666025172,2022-11-01
2022-05-09,m.rt,1.1444948688662355,2022-11-01
2022-05-10,can,1.17,2022-11-01
2022-05-10,linlab,1.273694789311,2022-11-01
2022-05-10,epifc,0.960271230445674,2022-11-01
2022-05-10,wt,1.1195793826929008,2022-11-01
2022-05-10,jrc,1.257384637530659,2022-11-01
2022-05-10,cislaghi,1.1170031987138092,2022-11-01
2022-05-10,lemma,NA,2022-11-01
2022-05-10,ucsf,1.17811628545919,2022-11-01
2022-05-10,m.rt,1.1569193431874363,2022-11-01
2022-05-11,can,1.18,2022-11-01
2022-05-11,linlab,1.22489468575968,2022-11-01
2022-05-11,epifc,0.960982016877814,2022-11-01
2022-05-11,wt,1.1228829656145045,2022-11-01
2022-05-11,jrc,1.2428111066729048,2022-11-01
2022-05-11,cislaghi,1.1099229743505312,2022-11-01
2022-05-11,lemma,NA,2022-11-01
2022-05-11,ucsf,1.18359996487648,2022-11-01
2022-05-11,m.rt,1.1733333333333331,2022-11-01
2022-05-12,can,1.18,2022-11-01
2022-05-12,linlab,1.3872472887315,2022-11-01
2022-05-12,epifc,0.962015834800881,2022-11-01
2022-05-12,wt,1.1283692947462964,2022-11-01
2022-05-12,jrc,1.2291270447394471,2022-11-01
2022-05-12,cislaghi,1.1033357508685253,2022-11-01
2022-05-12,lemma,NA,2022-11-01
2022-05-12,covidestim,1.1519900628713768,2022-11-01
2022-05-12,ucsf,1.18854196171233,2022-11-01
2022-05-12,m.rt,1.171998343811896,2022-11-01
2022-05-13,can,1.18,2022-11-01
2022-05-13,linlab,1.32831077476809,2022-11-01
2022-05-13,epifc,0.962679923302754,2022-11-01
2022-05-13,wt,1.1357302602865695,2022-11-01
2022-05-13,jrc,1.2188697684656138,2022-11-01
2022-05-13,cislaghi,1.098404393354011,2022-11-01
2022-05-13,lemma,NA,2022-11-01
2022-05-13,ucsf,1.19236316780649,2022-11-01
2022-05-13,m.rt,1.1753316771452293,2022-11-01
2022-05-14,can,1.18,2022-11-01
2022-05-14,linlab,1.24187205033329,2022-11-01
2022-05-14,epifc,0.963288700711698,2022-11-01
2022-05-14,wt,1.1431369074510045,2022-11-01
2022-05-14,jrc,1.2123874419847944,2022-11-01
2022-05-14,cislaghi,1.095332159380553,2022-11-01
2022-05-14,lemma,NA,2022-11-01
2022-05-14,ucsf,1.19439947492938,2022-11-01
2022-05-14,m.rt,1.1753316771452293,2022-11-01
2022-05-15,can,1.18,2022-11-01
2022-05-15,linlab,1.18511591395339,2022-11-01
2022-05-15,epifc,0.963614524564214,2022-11-01
2022-05-15,wt,1.1452122095840183,2022-11-01
2022-05-15,jrc,1.2128193938042646,2022-11-01
2022-05-15,cislaghi,1.0955332215968476,2022-11-01
2022-05-15,lemma,NA,2022-11-01
2022-05-15,ucsf,1.192795775391045,2022-11-01
2022-05-15,m.rt,1.18,2022-11-01
2022-05-16,can,1.17,2022-11-01
2022-05-16,linlab,1.2007089050674,2022-11-01
2022-05-16,epifc,0.964155529822673,2022-11-01
2022-05-16,wt,1.1371663255903728,2022-11-01
2022-05-16,jrc,1.2214489465060283,2022-11-01
2022-05-16,cislaghi,1.0995907236734292,2022-11-01
2022-05-16,lemma,NA,2022-11-01
2022-05-16,ucsf,1.19119207585271,2022-11-01
2022-05-16,m.rt,1.1766666666666665,2022-11-01
2022-05-17,can,1.17,2022-11-01
2022-05-17,linlab,1.18961526713139,2022-11-01
2022-05-17,epifc,0.964921431098863,2022-11-01
2022-05-17,wt,1.1214849739806025,2022-11-01
2022-05-17,jrc,1.2372988071288955,2022-11-01
2022-05-17,cislaghi,1.1071729103338184,2022-11-01
2022-05-17,lemma,NA,2022-11-01
2022-05-17,ucsf,1.18590463552195,2022-11-01
2022-05-17,m.rt,1.1733333333333331,2022-11-01
2022-05-18,can,1.16,2022-11-01
2022-05-18,linlab,1.14700939279534,2022-11-01
2022-05-18,epifc,0.965412351911284,2022-11-01
2022-05-18,wt,1.1022861627324874,2022-11-01
2022-05-18,jrc,1.2542100485702872,2022-11-01
2022-05-18,cislaghi,1.115417947049651,2022-11-01
2022-05-18,lemma,NA,2022-11-01
2022-05-18,ucsf,1.17876245586028,2022-11-01
2022-05-18,m.rt,1.1623364642651133,2022-11-01
2022-05-19,can,1.15,2022-11-01
2022-05-19,linlab,1.13794395005918,2022-11-01
2022-05-19,epifc,0.966058180457688,2022-11-01
2022-05-19,wt,1.0840850957494785,2022-11-01
2022-05-19,jrc,1.2658814367792246,2022-11-01
2022-05-19,cislaghi,1.1210192676481352,2022-11-01
2022-05-19,lemma,NA,2022-11-01
2022-05-19,covidestim,1.1186434713093494,2022-11-01
2022-05-19,ucsf,1.17040160012428,2022-11-01
2022-05-19,m.rt,1.148830333882999,2022-11-01
2022-05-20,can,1.14,2022-11-01
2022-05-20,linlab,1.14273108207836,2022-11-01
2022-05-20,epifc,0.967024224946356,2022-11-01
2022-05-20,wt,1.0696560970111284,2022-11-01
2022-05-20,jrc,1.2680987263715764,2022-11-01
2022-05-20,cislaghi,1.1220724484595048,2022-11-01
2022-05-20,lemma,NA,2022-11-01
2022-05-20,ucsf,1.16135912806874,2022-11-01
2022-05-20,m.rt,1.138830333882999,2022-11-01
2022-05-21,can,1.13,2022-11-01
2022-05-21,linlab,1.11368358452125,2022-11-01
2022-05-21,epifc,0.967394097850465,2022-11-01
2022-05-21,wt,1.0593420654674173,2022-11-01
2022-05-21,jrc,1.261649574921525,2022-11-01
2022-05-21,cislaghi,1.1190746544406844,2022-11-01
2022-05-21,lemma,NA,2022-11-01
2022-05-21,ucsf,1.15203182117937,2022-11-01
2022-05-21,m.rt,1.1295187544314473,2022-11-01
2022-05-22,can,1.12,2022-11-01
2022-05-22,linlab,1.08889765144443,2022-11-01
2022-05-22,epifc,0.967414786658899,2022-11-01
2022-05-22,wt,1.049712311465634,2022-11-01
2022-05-22,jrc,1.2490829734253506,2022-11-01
2022-05-22,cislaghi,1.1133303999550952,2022-11-01
2022-05-22,lemma,NA,2022-11-01
2022-05-22,ucsf,1.1428820347947402,2022-11-01
2022-05-22,m.rt,1.1241350181319265,2022-11-01
2022-05-23,can,1.11,2022-11-01
2022-05-23,linlab,1.06800304228664,2022-11-01
2022-05-23,epifc,0.968230215108303,2022-11-01
2022-05-23,wt,1.0370875034275582,2022-11-01
2022-05-23,jrc,1.22734336913941,2022-11-01
2022-05-23,cislaghi,1.1033062742500421,2022-11-01
2022-05-23,lemma,NA,2022-11-01
2022-05-23,ucsf,1.13373224841011,2022-11-01
2022-05-23,m.rt,1.111903776215274,2022-11-01
2022-05-24,can,1.1,2022-11-01
2022-05-24,linlab,1.0515531960447,2022-11-01
2022-05-24,epifc,0.968600102771832,2022-11-01
2022-05-24,wt,1.0211496173953227,2022-11-01
2022-05-24,jrc,1.1992942883174038,2022-11-01
2022-05-24,cislaghi,1.0901289331670088,2022-11-01
2022-05-24,lemma,NA,2022-11-01
2022-05-24,ucsf,1.12553120001827,2022-11-01
2022-05-24,m.rt,1.102255202457382,2022-11-01
2022-05-25,can,1.09,2022-11-01
2022-05-25,linlab,1.04581892978344,2022-11-01
2022-05-25,epifc,0.969211136979181,2022-11-01
2022-05-25,wt,1.0037118350540781,2022-11-01
2022-05-25,jrc,1.1660514018244523,2022-11-01
2022-05-25,cislaghi,1.0743088012476978,2022-11-01
2022-05-25,lemma,NA,2022-11-01
2022-05-25,ucsf,1.11859701696767,2022-11-01
2022-05-25,m.rt,1.0892480028882494,2022-11-01
2022-05-26,can,1.09,2022-11-01
2022-05-26,linlab,0.975093339123337,2022-11-01
2022-05-26,epifc,0.969339721007514,2022-11-01
2022-05-26,wt,0.9887266736671124,2022-11-01
2022-05-26,jrc,1.1363055510929236,2022-11-01
2022-05-26,cislaghi,1.0604111388220778,2022-11-01
2022-05-26,lemma,NA,2022-11-01
2022-05-26,covidestim,1.09034303039538,2022-11-01
2022-05-26,ucsf,1.11324767335429,2022-11-01
2022-05-26,m.rt,1.0798811012752485,2022-11-01
2022-05-27,can,1.08,2022-11-01
2022-05-27,linlab,0.971230273488763,2022-11-01
2022-05-27,epifc,0.969616262030508,2022-11-01
2022-05-27,wt,0.982045554269766,2022-11-01
2022-05-27,jrc,1.108990119966662,2022-11-01
2022-05-27,cislaghi,1.0479125980794528,2022-11-01
2022-05-27,lemma,NA,2022-11-01
2022-05-27,ucsf,1.10946001350743,2022-11-01
2022-05-27,m.rt,1.0658089895793965,2022-11-01
2022-05-28,can,1.07,2022-11-01
2022-05-28,linlab,0.979982019346629,2022-11-01
2022-05-28,epifc,0.969952871719111,2022-11-01
2022-05-28,wt,0.9889703107606301,2022-11-01
2022-05-28,jrc,1.0884773847711429,2022-11-01
2022-05-28,cislaghi,1.0387541805286906,2022-11-01
2022-05-28,lemma,NA,2022-11-01
2022-05-28,ucsf,1.10682864907752,2022-11-01
2022-05-28,m.rt,1.0539574493397275,2022-11-01
2022-05-29,can,1.07,2022-11-01
2022-05-29,linlab,0.986437344150902,2022-11-01
2022-05-29,epifc,0.970180770492295,2022-11-01
2022-05-29,wt,1.011180894314003,2022-11-01
2022-05-29,jrc,1.0710895687893298,2022-11-01
2022-05-29,cislaghi,1.0311549288907897,2022-11-01
2022-05-29,lemma,NA,2022-11-01
2022-05-29,ucsf,1.10457312018492,2022-11-01
2022-05-29,m.rt,1.0392739024996445,2022-11-01
2022-05-30,can,1.06,2022-11-01
2022-05-30,linlab,1.08231895097953,2022-11-01
2022-05-30,epifc,0.97062857980977,2022-11-01
2022-05-30,wt,1.0434762953372332,2022-11-01
2022-05-30,jrc,1.0169844217301922,2022-11-01
2022-05-30,cislaghi,1.0088693101342614,2022-11-01
2022-05-30,lemma,NA,2022-11-01
2022-05-30,ucsf,1.10231759129232,2022-11-01
2022-05-30,m.rt,1.0377951349189045,2022-11-01
2022-05-31,can,1.06,2022-11-01
2022-05-31,linlab,1.09696209683101,2022-11-01
2022-05-31,epifc,0.970619604638479,2022-11-01
2022-05-31,wt,1.0650869985886944,2022-11-01
2022-05-31,jrc,0.980890408289549,2022-11-01
2022-05-31,cislaghi,0.9934649781880365,2022-11-01
2022-05-31,lemma,NA,2022-11-01
2022-05-31,ucsf,1.0992140079219,2022-11-01
2022-05-31,m.rt,1.0448770747426743,2022-11-01
2022-06-01,can,1.06,2022-11-01
2022-06-01,linlab,1.08741766815528,2022-11-01
2022-06-01,epifc,0.971181429291836,2022-11-01
2022-06-01,wt,1.0778579816730922,2022-11-01
2022-06-01,jrc,0.9579368416000703,2022-11-01
2022-06-01,cislaghi,0.9834267126346772,2022-11-01
2022-06-01,lemma,NA,2022-11-01
2022-06-01,ucsf,1.09520048330268,2022-11-01
2022-06-01,m.rt,1.0544920984457444,2022-11-01
2022-06-02,can,1.05,2022-11-01
2022-06-02,linlab,1.13930525693131,2022-11-01
2022-06-02,epifc,0.970842570107202,2022-11-01
2022-06-02,wt,1.0821715848016251,2022-11-01
2022-06-02,jrc,0.9854870276901769,2022-11-01
2022-06-02,cislaghi,0.9962556022266371,2022-11-01
2022-06-02,lemma,NA,2022-11-01
2022-06-02,covidestim,1.060510545397977,2022-11-01
2022-06-02,ucsf,1.09033553933156,2022-11-01
2022-06-02,m.rt,1.0584184242329961,2022-11-01
2022-06-03,can,1.05,2022-11-01
2022-06-03,linlab,1.13643637023071,2022-11-01
2022-06-03,epifc,0.97068773273962,2022-11-01
2022-06-03,wt,1.0766739249184003,2022-11-01
2022-06-03,jrc,1.0052445663480765,2022-11-01
2022-06-03,cislaghi,1.0051928259225302,2022-11-01
2022-06-03,lemma,NA,2022-11-01
2022-06-03,ucsf,1.08469954740141,2022-11-01
2022-06-03,m.rt,1.055085090899663,2022-11-01
2022-06-04,can,1.05,2022-11-01
2022-06-04,linlab,1.10432083063106,2022-11-01
2022-06-04,epifc,0.97115177235095,2022-11-01
2022-06-04,wt,1.0595307249975785,2022-11-01
2022-06-04,jrc,1.0231162390477622,2022-11-01
2022-06-04,cislaghi,1.0131402257232136,2022-11-01
2022-06-04,lemma,NA,2022-11-01
2022-06-04,ucsf,1.07753034400842,2022-11-01
2022-06-04,m.rt,1.0517517575663295,2022-11-01
2022-06-05,can,1.04,2022-11-01
2022-06-05,linlab,1.08097814241569,2022-11-01
2022-06-05,epifc,0.97106235272934,2022-11-01
2022-06-05,wt,1.0308060374211279,2022-11-01
2022-06-05,jrc,1.0436687722673603,2022-11-01
2022-06-05,cislaghi,1.0221657477779191,2022-11-01
2022-06-05,lemma,NA,2022-11-01
2022-06-05,ucsf,1.07036114061543,2022-11-01
2022-06-05,m.rt,1.0466666666666666,2022-11-01
2022-06-06,can,1.04,2022-11-01
2022-06-06,linlab,1.01116990995417,2022-11-01
2022-06-06,epifc,0.971290777221845,2022-11-01
2022-06-06,wt,0.9958087388261158,2022-11-01
2022-06-06,jrc,1.131682990256688,2022-11-01
2022-06-06,cislaghi,1.0603789077189185,2022-11-01
2022-06-06,lemma,NA,2022-11-01
2022-06-06,ucsf,1.06319193722244,2022-11-01
2022-06-06,m.rt,1.0433333333333332,2022-11-01
2022-06-07,can,1.03,2022-11-01
2022-06-07,linlab,0.99583699573328,2022-11-01
2022-06-07,epifc,0.971198950548449,2022-11-01
2022-06-07,wt,0.9750552144685458,2022-11-01
2022-06-07,jrc,1.178755336213858,2022-11-01
2022-06-07,cislaghi,1.0808091697391502,2022-11-01
2022-06-07,lemma,NA,2022-11-01
2022-06-07,ucsf,1.05504310862842,2022-11-01
2022-06-07,m.rt,1.0366666666666668,2022-11-01
2022-06-08,can,1.02,2022-11-01
2022-06-08,linlab,0.993913337838801,2022-11-01
2022-06-08,epifc,0.971354501808852,2022-11-01
2022-06-08,wt,0.9641019718567482,2022-11-01
2022-06-08,jrc,1.1966917866491613,2022-11-01
2022-06-08,cislaghi,1.0885938940260587,2022-11-01
2022-06-08,lemma,NA,2022-11-01
2022-06-08,ucsf,1.0472240157136,2022-11-01
2022-06-08,m.rt,1.03,2022-11-01
2022-06-09,can,1.02,2022-11-01
2022-06-09,linlab,0.884760613544526,2022-11-01
2022-06-09,epifc,0.971727421350416,2022-11-01
2022-06-09,wt,0.9587513242763459,2022-11-01
2022-06-09,jrc,1.1256139332823611,2022-11-01
2022-06-09,cislaghi,1.057538148553889,2022-11-01
2022-06-09,lemma,NA,2022-11-01
2022-06-09,covidestim,1.040841018915625,2022-11-01
2022-06-09,ucsf,1.0403160587039,2022-11-01
2022-06-09,m.rt,1.0267193431173167,2022-11-01
2022-06-10,can,1.02,2022-11-01
2022-06-10,linlab,0.880698220575105,2022-11-01
2022-06-10,epifc,0.972026563271396,2022-11-01
2022-06-10,wt,0.9557713045548587,2022-11-01
2022-06-10,jrc,1.079273672402794,2022-11-01
2022-06-10,cislaghi,1.0373824771720916,2022-11-01
2022-06-10,lemma,NA,2022-11-01
2022-06-10,ucsf,1.03472334083743,2022-11-01
2022-06-10,m.rt,1.0233860097839833,2022-11-01
2022-06-11,can,1.01,2022-11-01
2022-06-11,linlab,0.905817010053345,2022-11-01
2022-06-11,epifc,0.971988187444225,2022-11-01
2022-06-11,wt,0.9547018543588148,2022-11-01
2022-06-11,jrc,1.0460036009340552,2022-11-01
2022-06-11,cislaghi,1.022921066066668,2022-11-01
2022-06-11,lemma,NA,2022-11-01
2022-06-11,ucsf,1.031424471104875,2022-11-01
2022-06-11,m.rt,1.02005267645065,2022-11-01
2022-06-12,can,1.01,2022-11-01
2022-06-12,linlab,0.924168100132985,2022-11-01
2022-06-12,epifc,0.972265010659219,2022-11-01
2022-06-12,wt,0.9567926383334264,2022-11-01
2022-06-12,jrc,1.0198163950373946,2022-11-01
2022-06-12,cislaghi,1.0115167731692472,2022-11-01
2022-06-12,lemma,NA,2022-11-01
2022-06-12,ucsf,1.02812560137232,2022-11-01
2022-06-12,m.rt,1.0133333333333334,2022-11-01
2022-06-13,can,1.01,2022-11-01
2022-06-13,linlab,0.996212061045546,2022-11-01
2022-06-13,epifc,0.972180134435572,2022-11-01
2022-06-13,wt,0.9635322115987314,2022-11-01
2022-06-13,jrc,0.9597726499944775,2022-11-01
2022-06-13,cislaghi,0.9843726916909717,2022-11-01
2022-06-13,lemma,NA,2022-11-01
2022-06-13,ucsf,1.02713338989069,2022-11-01
2022-06-13,m.rt,1.0014575638969905,2022-11-01
2022-06-14,can,1.01,2022-11-01
2022-06-14,linlab,0.95456861886563,2022-11-01
2022-06-14,epifc,0.971578547063274,2022-11-01
2022-06-14,wt,0.9736514721771494,2022-11-01
2022-06-14,jrc,0.9156366183419772,2022-11-01
2022-06-14,cislaghi,0.9651342181394352,2022-11-01
2022-06-14,lemma,NA,2022-11-01
2022-06-14,ucsf,1.02765229746247,2022-11-01
2022-06-14,m.rt,0.9886504129180819,2022-11-01
2022-06-15,can,1.01,2022-11-01
2022-06-15,linlab,0.959071188096824,2022-11-01
2022-06-15,epifc,0.970984365202604,2022-11-01
2022-06-15,wt,0.9857331150924111,2022-11-01
2022-06-15,jrc,0.8837409725569353,2022-11-01
2022-06-15,cislaghi,0.9515742768786064,2022-11-01
2022-06-15,lemma,NA,2022-11-01
2022-06-15,ucsf,1.0295932660438,2022-11-01
2022-06-15,m.rt,0.9756452013189499,2022-11-01
2022-06-16,can,1.01,2022-11-01
2022-06-16,linlab,1.10091091878621,2022-11-01
2022-06-16,epifc,0.971091535965709,2022-11-01
2022-06-16,wt,0.9985713264386089,2022-11-01
2022-06-16,jrc,0.9008403996580713,2022-11-01
2022-06-16,cislaghi,0.9584520930670315,2022-11-01
2022-06-16,lemma,NA,2022-11-01
2022-06-16,covidestim,1.0335397114156877,2022-11-01
2022-06-16,ucsf,1.03267824248155,2022-11-01
2022-06-16,m.rt,0.9822828584950608,2022-11-01
2022-06-17,can,1.01,2022-11-01
2022-06-17,linlab,1.14207441277562,2022-11-01
2022-06-17,epifc,0.971036680177969,2022-11-01
2022-06-17,wt,1.0116208225607768,2022-11-01
2022-06-17,jrc,0.9112678030856719,2022-11-01
2022-06-17,cislaghi,0.9627463484787416,2022-11-01
2022-06-17,lemma,NA,2022-11-01
2022-06-17,ucsf,1.03637183878326,2022-11-01
2022-06-17,m.rt,0.9950900094739694,2022-11-01
2022-06-18,can,1.02,2022-11-01
2022-06-18,linlab,1.10708105500601,2022-11-01
2022-06-18,epifc,0.971023178135264,2022-11-01
2022-06-18,wt,1.0240000960025197,2022-11-01
2022-06-18,jrc,0.9211223115627185,2022-11-01
2022-06-18,cislaghi,0.9668803781736233,2022-11-01
2022-06-18,lemma,NA,2022-11-01
2022-06-18,ucsf,1.0391423516924765,2022-11-01
2022-06-18,m.rt,1.0114285544064348,2022-11-01
2022-06-19,can,1.02,2022-11-01
2022-06-19,linlab,1.08138665615427,2022-11-01
2022-06-19,epifc,0.970848491394548,2022-11-01
2022-06-19,wt,1.0354289587725078,2022-11-01
2022-06-19,jrc,0.92995236748156,2022-11-01
2022-06-19,cislaghi,0.9706261084490787,2022-11-01
2022-06-19,lemma,NA,2022-11-01
2022-06-19,ucsf,1.0419128646016933,2022-11-01
2022-06-19,m.rt,1.0166666666666666,2022-11-01
2022-06-20,can,1.02,2022-11-01
2022-06-20,linlab,1.02036453445946,2022-11-01
2022-06-20,epifc,0.970948410447332,2022-11-01
2022-06-20,wt,1.0449935294392334,2022-11-01
2022-06-20,jrc,0.9445117069200883,2022-11-01
2022-06-20,cislaghi,0.9767660768696635,2022-11-01
2022-06-20,lemma,NA,2022-11-01
2022-06-20,ucsf,1.04468337751091,2022-11-01
2022-06-20,m.rt,1.02,2022-11-01
2022-06-21,can,1.03,2022-11-01
2022-06-21,linlab,1.07504035354798,2022-11-01
2022-06-21,epifc,0.971181429964599,2022-11-01
2022-06-21,wt,1.050939326017547,2022-11-01
2022-06-21,jrc,0.969852826609286,2022-11-01
2022-06-21,cislaghi,0.9874997091754387,2022-11-01
2022-06-21,lemma,NA,2022-11-01
2022-06-21,ucsf,1.0452876842088,2022-11-01
2022-06-21,m.rt,1.0233333333333334,2022-11-01
2022-06-22,can,1.03,2022-11-01
2022-06-22,linlab,1.07100751053694,2022-11-01
2022-06-22,epifc,0.970369374579725,2022-11-01
2022-06-22,wt,1.05538727515282,2022-11-01
2022-06-22,jrc,1.000631407990236,2022-11-01
2022-06-22,cislaghi,1.0005624979606516,2022-11-01
2022-06-22,lemma,NA,2022-11-01
2022-06-22,ucsf,1.04495287350245,2022-11-01
2022-06-22,m.rt,1.0266666666666666,2022-11-01
2022-06-23,can,1.03,2022-11-01
2022-06-23,linlab,1.08531930214007,2022-11-01
2022-06-23,epifc,0.969574156570665,2022-11-01
2022-06-23,wt,1.0589635982271386,2022-11-01
2022-06-23,jrc,1.0319085464856148,2022-11-01
2022-06-23,cislaghi,1.014093258919204,2022-11-01
2022-06-23,lemma,NA,2022-11-01
2022-06-23,covidestim,1.0299989496935607,2022-11-01
2022-06-23,ucsf,1.04404021814442,2022-11-01
2022-06-23,m.rt,1.0303180910809357,2022-11-01
2022-06-24,can,1.03,2022-11-01
2022-06-24,linlab,1.0490963289144,2022-11-01
2022-06-24,epifc,0.970314861750718,2022-11-01
2022-06-24,wt,1.0617845368946204,2022-11-01
2022-06-24,jrc,1.0549550318266132,2022-11-01
2022-06-24,cislaghi,1.0240746593106949,2022-11-01
2022-06-24,lemma,NA,2022-11-01
2022-06-24,ucsf,1.0428680369003,2022-11-01
2022-06-24,m.rt,1.0346074367143692,2022-11-01
2022-06-25,can,1.04,2022-11-01
2022-06-25,linlab,1.03893359077487,2022-11-01
2022-06-25,epifc,0.969879319910226,2022-11-01
2022-06-25,wt,1.06219876361518,2022-11-01
2022-06-25,jrc,1.0713387862054717,2022-11-01
2022-06-25,cislaghi,1.0312241096184689,2022-11-01
2022-06-25,lemma,NA,2022-11-01
2022-06-25,ucsf,1.04169037076481,2022-11-01
2022-06-25,m.rt,1.0379407700477026,2022-11-01
2022-06-26,can,1.04,2022-11-01
2022-06-26,linlab,1.0324725405824,2022-11-01
2022-06-26,wt,1.057596917281469,2022-11-01
2022-06-26,jrc,1.0831685850341302,2022-11-01
2022-06-26,cislaghi,1.036400406668359,2022-11-01
2022-06-26,lemma,NA,2022-11-01
2022-06-26,ucsf,1.04051270462932,2022-11-01
2022-06-26,m.rt,1.0410414630716534,2022-11-01
2022-06-27,can,1.04,2022-11-01
2022-06-27,linlab,1.04395180514886,2022-11-01
2022-06-27,wt,1.0461253835981368,2022-11-01
2022-06-27,jrc,1.1022327723546415,2022-11-01
2022-06-27,cislaghi,1.044856527852027,2022-11-01
2022-06-27,lemma,NA,2022-11-01
2022-06-27,ucsf,1.03956854837993,2022-11-01
2022-06-27,m.rt,1.0415535062717012,2022-11-01
2022-06-28,can,1.04,2022-11-01
2022-06-28,linlab,1.03770099729961,2022-11-01
2022-06-28,wt,1.030541224135015,2022-11-01
2022-06-28,jrc,1.1152586447545119,2022-11-01
2022-06-28,cislaghi,1.0506996457066542,2022-11-01
2022-06-28,lemma,NA,2022-11-01
2022-06-28,ucsf,1.0390646653561,2022-11-01
2022-06-28,m.rt,1.0413976171643844,2022-11-01
2022-06-29,can,1.04,2022-11-01
2022-06-29,linlab,1.019833798653,2022-11-01
2022-06-29,wt,1.0119887028895231,2022-11-01
2022-06-29,jrc,1.1260612103901415,2022-11-01
2022-06-29,cislaghi,1.0555779248573027,2022-11-01
2022-06-29,lemma,NA,2022-11-01
2022-06-29,ucsf,1.03931508865701,2022-11-01
2022-06-29,m.rt,1.041198014502333,2022-11-01
2022-06-30,can,1.04,2022-11-01
2022-06-30,linlab,0.950626743887027,2022-11-01
2022-06-30,wt,0.9944373160140094,2022-11-01
2022-06-30,jrc,1.120377414885488,2022-11-01
2022-06-30,cislaghi,1.053023740873197,2022-11-01
2022-06-30,lemma,NA,2022-11-01
2022-06-30,covidestim,1.0348792320593108,2022-11-01
2022-06-30,ucsf,1.04056537756377,2022-11-01
2022-06-30,m.rt,1.039729959002185,2022-11-01
2022-07-01,can,1.04,2022-11-01
2022-07-01,linlab,0.907227089201513,2022-11-01
2022-07-01,wt,0.9834351426615192,2022-11-01
2022-07-01,jrc,1.1181964790981873,2022-11-01
2022-07-01,cislaghi,1.052049342347027,2022-11-01
2022-07-01,lemma,NA,2022-11-01
2022-07-01,ucsf,1.04283463096617,2022-11-01
2022-07-01,m.rt,1.0403582866038634,2022-11-01
2022-07-02,can,1.04,2022-11-01
2022-07-02,linlab,0.926234839600575,2022-11-01
2022-07-02,wt,0.9860350681747051,2022-11-01
2022-07-02,jrc,1.1108366687563695,2022-11-01
2022-07-02,cislaghi,1.048794203437761,2022-11-01
2022-07-02,lemma,NA,2022-11-01
2022-07-02,ucsf,1.0458544681472233,2022-11-01
2022-07-02,m.rt,1.0414481831855655,2022-11-01
2022-07-03,can,1.04,2022-11-01
2022-07-03,linlab,0.94363564567051506,2022-11-01
2022-07-03,wt,1.0044612293033115,2022-11-01
2022-07-03,jrc,1.0994233042425432,2022-11-01
2022-07-03,cislaghi,1.0437970207603493,2022-11-01
2022-07-03,lemma,NA,2022-11-01
2022-07-03,ucsf,1.0488743053282767,2022-11-01
2022-07-03,m.rt,1.0420810199789572,2022-11-01
2022-07-04,can,1.04,2022-11-01
2022-07-04,linlab,1.08728988718108,2022-11-01
2022-07-04,wt,1.0343828081147854,2022-11-01
2022-07-04,jrc,1.0387716620280583,2022-11-01
2022-07-04,cislaghi,1.0184898607827644,2022-11-01
2022-07-04,lemma,NA,2022-11-01
2022-07-04,ucsf,1.05189414250933,2022-11-01
2022-07-04,m.rt,1.0414038584892717,2022-11-01
2022-07-05,can,1.04,2022-11-01
2022-07-05,linlab,1.09971270009312,2022-11-01
2022-07-05,wt,1.0561777795954488,2022-11-01
2022-07-05,jrc,0.996063369979059,2022-11-01
2022-07-05,cislaghi,1.0001547707214749,2022-11-01
2022-07-05,lemma,NA,2022-11-01
2022-07-05,ucsf,1.05387175208288,2022-11-01
2022-07-05,m.rt,1.042740072478548,2022-11-01
2022-07-06,can,1.04,2022-11-01
